ID,0
0,-0.015588588619548413
1,0.01909532075773969
2,-0.0047518350753718575
3,0.0
4,-0.015588588619548413
5,0.01909532075773969
6,0.1659593908259172
7,0.10313280144740977
8,0.11163644863675705
9,0.1659593908259172
10,0.5778974230294045
11,0.553678189286903
12,0.5807113215222242
13,0.5778974230294045
14,0.441678066197405
15,0.22359242688172043
16,0.18192004501680778
17,0.18748280870544898
18,0.22359242688172043
19,0.041516544942084066
20,0.44944359644807097
21,0.03957214144458977
22,-0.0020360495387122743
23,0.02877739639993695
24,0.03957214144458977
25,0.033932783450948335
26,0.5492556263226479
27,0.09975852347281211
28,0.24605906184343387
29,0.20523291360109167
30,0.20548836192963504
31,0.24605906184343387
32,0.06755668928015611
33,0.354448122644267
34,0.10807874613286583
35,0.17630294579761252
36,0.04043232880904101
37,0.02131281462132456
38,0.09464052354598312
39,0.04043232880904101
40,0.1916563518398785
41,0.6496618585612193
42,0.24297508631519432
43,0.0935803517960828
44,0.28282875175915934
45,0.15929107613032079
46,0.11864968844689017
47,0.13440094676181774
48,0.15929109821468873
49,0.045080342542372996
50,0.5050049944833395
51,0.08469066109520347
52,0.05157484923662753
53,0.09502761171421928
54,0.19790221910414285
55,0.19221328770129853
56,0.1540167160125424
57,0.14558275739634655
58,0.19221328770129853
59,0.017097643887750407
60,0.5009910347341338
61,0.046602853585493084
62,0.11770313038703528
63,0.08950927663090888
64,0.2449807388656288
65,0.060868810223942416
66,0.18251868658952383
67,0.136659778667232
68,0.15601376777133036
69,0.18251868658952383
70,0.08954539210501732
71,0.4574057421819057
72,0.0954951944756317
73,0.14858176582311589
74,0.09215953832392274
75,0.2706590902722284
76,0.059426721830971335
77,0.08274249713553411
78,0.1129351592260511
79,0.06553140165197108
80,0.06937535765810807
81,0.1129351592260511
82,0.04885641794264974
83,0.5074852673106982
84,-0.06531332094073744
85,0.10424644257288032
86,0.17063639081839554
87,0.1860320862792037
88,-0.02146104223816131
89,0.007954194202504289
90,-0.04095130092970873
91,0.18325572861412634
92,0.1407099954913076
93,0.1563277431670184
94,0.18325572861412634
95,-0.018315160965742615
96,0.5041898012843201
97,0.050148105418372696
98,0.10044496406885134
99,0.028224919351162073
100,0.2231878399701555
101,0.08217767259564263
102,0.040416923282570655
103,0.09645653794446558
104,0.06694261883100042
105,0.031493219326571203
106,-0.017559725029364877
107,-0.012289528515669237
108,0.031493219326571203
109,-0.09046055196768456
110,0.42747539726761385
111,-0.01750908397148799
112,-0.05180836376576638
113,0.15550439754654122
114,0.05832008743084227
115,-0.07055337836708112
116,-0.02318289175530029
117,0.10449677277445268
118,0.13152748441899412
119,0.05767559852723094
120,0.003580283984733826
121,-0.02475227205222246
122,0.032758083826136826
123,0.003580283984733826
124,0.2078569675641071
125,0.6561442185960868
126,0.21390918706093204
127,0.0645882162710498
128,0.2733782780403829
129,0.0983778753556579
130,0.15746316658405618
131,0.19163096985167988
132,0.2006552171144047
133,0.15130517406234284
134,0.21226960469824982
135,0.05075704759086064
136,0.16281550024549715
137,0.132534366851564
138,0.11416127489999764
139,0.16281550024549715
140,0.09709051088723539
141,0.48986849212089073
142,0.008614936482522942
143,0.038699354840545146
144,0.07362743839491831
145,0.2138113970254564
146,-0.0025697849759800453
147,0.13069924309136943
148,0.04980963222364286
149,-0.004855826608688052
150,0.06291376601490198
151,-0.09519938080363702
152,0.1167721214760361
153,0.2166134495099314
154,0.1688743387033278
155,0.1600787864165775
156,0.2166134495099314
157,0.04998821177605704
158,0.5686214281973051
159,-0.0020926788128283955
160,0.1408410851006579
161,0.030559001869070374
162,0.25431484143084515
163,0.06590645121698707
164,0.03414197653817026
165,0.08096390943018486
166,0.024731575688322696
167,-0.03895616938191207
168,0.024728464268802458
169,0.2146363213677564
170,0.058302441908551814
171,0.0725181165737746
172,0.04104600188288711
173,0.11187629852317232
174,0.0725181165737746
175,0.11080493696152835
176,0.600815636011195
177,0.13147990660289313
178,0.08477666772013864
179,0.20782110521180291
180,0.13232150100415263
181,0.12132968520498011
182,0.1337621033069163
183,0.22731319412732792
184,0.13751193028342817
185,0.1351658720364468
186,0.06181097413699715
